Code	Nom
C2665309	desert lark
C0325614	agelastes niger
C0325614	black guineafowl
C0325929	namaqua dove
C0325929	cape dove
C0325929	oena capensis
C1081176	peafowl bird
C1081176	genus pavo
C1081176	pavo
C1081176	peafowl
C0326400	corvus monedula
C0326400	coleus monedula
C0326400	jackdaw
C0326400	corvus monedula linnaeus , 1758
C0326400	eurasian jackdaw
C0326400	western jackdaw
C0326400	dohle
C0326400	coloeus monedula
C0326400	jackdaws
C0325532	cathartidae
C0325532	family cathartidae
C0326280	spinetail
C0325616	white - breasted guineafowl
C0325616	agelastes meleagrides
C2959388	micropsittinae
C2959388	subfamily micropsittinae
C0325577	north american osprey
C0325577	pandion haliaetus carolinensis
C0325577	pandion haliaetus subspecies carolinensis
C0326048	centropus senegalensis
C0326048	senegal coucal
C1082046	ramphocelus
C1082046	genus ramphocelus
C1210794	pheasant pigeon
C1210794	bustard - pigeon
C1210794	otidiphaps nobilis
C0326206	buceros bicornis
C0326206	great indian hornbill
C0326206	concave - casqued hornbill
C0326206	great hornbill
C1466135	yellow - breasted sunbird
C1466135	yellow - bellied sunbird
C1466135	nectarinia jugularis
C1466135	cinnyris jugularis
C1466135	olive - backed sunbird
C1065479	african rock pigeon
C1065479	triangular - spotted pigeon
C1065479	columba guinea
C1065479	red - eyed pigeon
C1065479	guinea pigeon
C1065479	speckled pigeon
C1065479	hackled pigeon
C0325595	maleo megapode
C0325595	maleo
C0325595	macrocephalon maleo
C3685493	crotophaginae
C3685493	subfamily crotophaginae
C1093235	leiothrix < aves >
C1093235	leiothrix
C1093235	genus leiothrix
C1093235	leiothrix ( f. ) swainson 1832
C0325796	black - bellied plover
C0325796	grey plover
C0325796	pluvialis squatarola
C1019391	microhierax
C1019391	genus microhierax
C1827889	psittacus megalorynchos
C1827889	great - billed parrot
C1827889	tanygnathus megalorhynchos
C1827889	tanygnathus megalorynchos
C0326943	american tree sparrow
C0326943	tree sparrow
C0326943	spizella arborea
C1035898	blood pheasant
C1035898	ithaginis cruentus
C1017983	eurypyga
C1017983	genus eurypyga
C1017983	sunbitterns
C0325557	red kite
C0325557	milvus milvus
C1065485	yellow - breasted fruit dove
C1065485	ptilinopus occipitalis
C1928696	buceros linnaeus 1758
C1928696	buceros
C1928696	genus buceros
C1491963	lamprotornis iris
C1491963	iris glossy - starling
C1491963	emerald starling
C1491963	iris glossy starling
C1491963	coccycolius iris
C0999309	congo peacock
C0999309	congo peafowl
C0999309	afropavo congensis
C0325824	greater yellowleg
C0325824	tringa melanoleuca
C0325824	greater yellowlegs
C0325851	european pratincole
C0325851	glareola pratincola
C0325851	collared pratincole
C0326326	pyrocephalus rubinus
C0326326	vermilion flycatcher
C1296419	brabanter chicken
C1296419	brabanter chicken breed
C0325634	hoatzin
C0325634	opisthocomus hoazin
C0325634	opisthocomus hoazin hoazin
C0325748	mohos
C0325748	moho
C0325748	takahe < porphyrio mantelli >
C0325748	porphyrio mantelli
C0325748	takahe
C1641426	falco cherrug gray , je , 1834
C1641426	falco cherrug
C1641426	saker falcon
C0325405	morus capensis
C0325405	cape gannet
C1827403	trichoglossus euteles
C1827403	olive - headed lorikeet
C1827403	perfect lorikeet
C1498269	accipiter cooperii
C1498269	accipiter cooperi
C1498269	falco cooperii
C1498269	cooper 's hawk
C0324638	black turkey
C0325474	platalea
C0325474	spoonbill
C0325474	genus platalea
C1296246	coast duck
C1296246	coast breed duck
C0326808	red - faced warbler
C0326808	cardellina rubrifrons
C0325868	longtailed skua
C0325868	long - tailed skua
C0325868	long - tailed jaeger
C0325868	stercorarius longicaudus
C0325868	stercorarius longicaudus vieillot , 1819
C0325707	small buttonquail
C0325707	striped button quail
C0325707	common buttonquail
C0325707	turnix sylvatica
C0325707	turnix sylvaticus
C0325707	little button - quail
C0325707	little buttonquail
C0325707	kurrichane buttonquail
C1296238	golden 300 hybrid breed duck
C1296238	golden 300 hybrid duck
C1461211	maroon - bellied parakeet
C1461211	pyrrhura frontalis
C1461211	reddish - bellied parakeet
C0999252	circus
C0999252	harrier
C0999252	genus circus
C0999252	harriers
C0325377	north atlantic fulmar
C0325377	fulmarus glacialis glacialis
C0326738	orange - tufted sunbird
C0326738	cinnyris bouvieri
C0326738	nectarinia bouvieri
C0326738	cinnyris bouvieri shelley , 1877
C1005674	genus calyptorhynchus
C1005674	calyptorhynchus
C0325819	numenius borealis
C0325819	eskimo curlew
C0326567	wren
C0326567	true wren
C0326567	troglodytidae
C0326567	wrens
C0326567	true wrens
C0326567	troglodytinae
C0326567	family troglodytidae
C1827163	oidemia perspicillata
C1827163	melanitta perspicillata
C1827163	surf scoter
C1827945	yellow - faced parrotlet
C1827945	forpus xanthops
C1827945	psittacula xanthops
C0326960	columbian goldfinch
C0326960	lesser goldfinch
C0326960	carduelis psaltria colombiana
C1828254	genus esacus
C1828254	esacus
C0325390	yellow - billed tropicbird
C0325390	white - tailed tropicbird
C0325390	phaethon lepturus
C0325390	phaethon lepturus daudin , 1802
C1479726	numenius americanus
C1479726	long - billed curlew
C0326855	orange - cheeked waxbill
C0326855	estrilda melpoda
C0325790	plover
C0326837	lonchura domestica
C0999208	ruddy duck
C0999208	oxyura jamaicensis
C1194620	long - billed dowitcher
C1194620	limnodromus scolopaceus
C1275622	red siskin
C1275622	carduelis cucullata
C1275622	spinus cucullatus swainson , 1820
C1275622	spinus cucullatus
C0999397	genus podilymbus
C0999397	podilymbus
C1479734	northern wheatear
C1479734	oenanthe oenanthe
C1479734	greenland wheatear
C1479734	oenanthe oenanthe < bird >
C1469528	stagonopleura
C1469528	genus stagonopleura
C0999177	genus aix
C0999177	wood ducks
C0999177	aix
C1024921	' i'iwi
C1024921	vestiaria coccinea
C1024921	iiwi
C0326162	kookaburra
C1198323	redshank
C1198323	common redshank
C1198323	tringa totanus
C1198323	red shank
C0325508	bucephala clangula
C0325508	common goldeneye
C0325816	calidris alba
C0325816	sanderling
C1260943	anas platyrhynchos linnaeus 1758
C1260943	mallard
C1260943	anas domesticus
C1260943	mallard duck
C1260943	anas platyrhynchos
C1260943	anas platyrhynchos f. domestica
C1260943	anas boschas
C1260943	duck
C1260943	mallard ducks
C0326803	setophaga castanea
C0326803	sylvia castanea
C0326803	bay - breasted warbler
C0326803	dendroica castanea
C1458833	anodorhynchus leari
C1458833	indigo macaw
C1458833	anodorhynchus leari bonaparte , 1856
C1458833	lear 's macaw
C0326721	sturnus roseus
C0326721	rose - coloured starling
C0326721	rosy pastor
C0326721	pastor roseus
C0326721	rosy starling
C0325736	rail
C0325736	rallidae
C0325736	railing
C0325736	family rallidae
C0325736	rallidae rafinesque 1815
C3164599	family rhipiduridae
C3164599	rhipiduridae
C0326387	genus oriolus
C0326387	oriolus
C0326387	old world oriole
C1384595	budgerigars
C1384595	green grass parakeet
C1384595	budgerigar
C1384595	melopsittacus undulatus
C1384595	parakeet
C1013781	wood warbler
C1013781	phylloscopus sibilatrix
C0325371	family procellariidae
C0325371	procellariidae
C0326586	thrush bird
C0326586	thrush
C0326586	turdidae
C0326586	thrushes
C0326586	bluebird
C0326586	family turdidae
C0326586	typical thrush
C0326586	true thrush
C0542318	robins
C0542318	robin bird
C0542318	robin
C1760914	white - winged dove
C1760914	zenaida asiatica
C1932565	mangrove golden whistler
C1932565	pachycephala melanura gould , 1843
C1932565	pachycephala melanura
C1190710	polyplectron malacense
C1190710	malayan peacock - pheasant
C0325770	australian bustard
C0325770	ardeotis australis
C0326328	fork - tailed flycatcher
C0326328	tyrannus savana
C0326428	mudlark
C0326428	mudnester
C0326428	grallina cyanoleuca
C0326428	magpielark
C0326428	magpie - lark
C0325763	red - legged seriema
C0325763	crested seriema
C0325763	cariama cristata
C1459923	rufous - crowned sparrow
C1459923	aimophila ruficeps
C1095844	common canary
C1095844	atlantic canary
C1095844	canary
C1095844	serinus canarius
C1095844	serinus canaria
C2937229	family ptilonorhynchidae
C2937229	ptilonorhynchidae
C0326365	rufous scrub - bird
C0326365	rufous scrubbird
C0326365	atrichornis rufescens
C1006598	puffinus gravis
C1006598	great shearwater
C1006598	ardenna gravis
C1006598	greater shearwater
C1036971	passerina < birds >
C1036971	passerina
C1036971	genus passerina
C1827985	owl finch
C1827985	stizoptera bichenovii
C1827985	double - barred finch
C1827985	poephila bichenovii
C1827985	taeniopygia bichenovii
C0326299	black - throated huet - huet
C0326299	pteroptochos tarnii
C1201279	psarisomus dalhousiae
C1201279	long - tailed broadbill
C0326887	troupial
C0326887	buglebird
C0326887	icterus icterus
C0326887	venezuelan troupial
C0325572	falco albicilla
C0325572	white - tailed sea eagle
C0325572	white - tailed eagle
C0325572	haliaeetus albicilla
C1052115	tricolored heron
C1052115	egretta tricolor
C1052115	louisiana heron
C1052115	tricoloured heron
C1188842	galeated curassow
C1188842	crax pauxi
C1188842	helmeted curassow
C1188842	pauxi pauxi
C0326239	pteroglossus inscriptus
C0326239	pteroglossus inscriptus swainson , 1822
C0326239	lettered aracari
C0326323	blue - backed manakin
C0326323	chiroxiphia pareola
C1016651	spanish imperial eagle
C1016651	aquila heliaca subspecies adalberti
C1016651	aquila heliaca adalberti
C1016651	aquila adalberti
C0325996	eastern rosella
C0325996	red rosella
C0325996	platycercus eximius
C0325996	platycerus eximius
C0325493	anas platyrhynchos platyrhynchos
C0325493	mallard duck
C0999197	dendrocygna
C0999197	genus dendrocygna
C0999197	whistling ducks
C0999197	whistling - ducks
C0999197	whistling duck
C1031481	anas cyanoptera
C1031481	anas cyanoptera vieillot , 1816
C1031481	cinnamon teal
C0325471	eudocimus ruber
C0325471	scarlet ibis
C1234667	longclaw
C1234667	genus macronyx
C1234667	macronyx
C1234667	longclaws
C0326535	jungle babbler
C0325675	wallich 's pheasant
C0325675	catreus wallichii
C0325675	catreus wallichi
C0325675	cheer pheasant
C1054271	procnias
C1054271	genus procnias
C0325965	regent parrot
C0325965	rock pebbler
C0325965	polytelis anthopeplus
C0325965	rock peblar parakeet
C0999396	genus turnix
C0999396	turnix
C0324630	domesticated japanese quail
C0326232	indicator minor
C0326232	lesser honeyguide
C1630330	genus megascops
C1630330	megascops
C1004599	leptoptilos
C1004599	genus leptoptilos
C0326917	burrica purpurea
C0326917	haemorhous purpureus
C0326917	purple finch
C0326917	carpodacus purpureus
C0324572	hybro white rock chicken
C0324572	ross white rock chicken
C0324572	shaver redbro white rock chicken
C0324572	arbor acres white rock chicken
C0324572	avian farms white rock chicken
C0324572	cobb white rock chicken
C0324572	cobb - vantress white rock chicken
C0324572	mixed breed white rock chicken
C0324572	hubbard white rock chicken
C0324572	hubbard x peterson white rock chicken
C0324572	lohmann white rock chicken
C0324572	commercial meat type chicken
C0324572	pilch white rock chicken
C0324572	shaver color - pac white rock chicken
C0324572	white rock chicken
C0326878	oriole
C0325985	ara militaris
C0325985	military macaw
C0326042	smooth - billed ani
C1054057	pica nuttalli
C1054057	yellow - billed magpie
C1210158	genus ocyalus
C1210158	ocyalus
C1827336	subfamily gourinae
C1827336	gourinae
C0999361	genus turdus
C0999361	turdus
C1006607	genus pterodroma
C1006607	pterodroma
C1006607	pterodroma bonaparte 1856
C0325806	dotterel
C0326596	white - crested laughingthrush
C0326596	garrulax leucolophus
C0326596	white - crested jay thrush
C1020112	anthracoceros albirostris
C1020112	oriental pied hornbill
C1020112	anthracoceros malabaricus
C1020112	buceros albirostris
C1020112	anthracoceros albirostris albirostris
C1020112	anthracoceros coronatus albirostris
C1020112	indian pied hornbill
C1296234	crested breed duck
C1296234	crested duck
C1827216	rufous - necked sandpiper
C1827216	red - necked stint
C1827216	calidris ruficollis
C2960032	northern pied babbler
C2960032	turdoides hypoleucus
C1201278	psarisomus
C1201278	genus psarisomus
C0326906	genus euphonia
C0326906	euphonia
C0326922	bunt
C0326922	eurasian buntings
C0326922	emberiza
C0326922	genus emberiza
C0326922	bunting
C0326398	common magpie
C0326398	pica pica
C0326398	eurasian magpie
C0326398	elster
C0326398	black - billed magpie
C0326398	corvus pica
C1023335	tersina viridis
C1023335	swallow tanager
C0326045	coua cristata
C0326045	crested coua
C0326411	garrulus glandarius
C0326411	european jay
C0326411	eurasian jay
C0325777	african jaçana
C0325777	actophilornis africanus
C0325777	african jacana
C1060322	genus mitu
C1060322	mitu
C1666686	cyanoliseus
C1666686	genus cyanoliseus
C1000499	goffini 's cockatoo
C1000499	cacatua goffini
C1000499	cacatua goffiniana roselaar & michels , 2004
C1000499	goffin 's cockatoo
C1000499	tanimbar corella
C1000499	cacatua goffiniana
C1000499	kakatoe sanguinea goffini
C0999152	american ostrich
C0999152	american ostrichs
C0999152	ostrichs , american
C0999152	ostrich , american
C0999152	common rhea
C0999152	rhea americana
C0999152	greater rhea
C0325637	bobwhite quail
C0325637	northern bobwhite
C0325637	colinus virginianus
C0325637	common bobwhite
C1216679	aimophila
C1216679	genus aimophila
C0326259	colaptes vigors 1825
C0326259	colaptes
C0326259	flicker bird
C0326259	flicker
C0326259	genus colaptes
C0999325	gallirallus
C0999325	genus gallirallus
C1827912	genus callocephalon
C1827912	callocephalon
C0326570	house wren
C0326570	troglodytes aedon
C0325782	rostratula semicollaris
C0325782	south american painted snipe
C0325782	nycticryphes semicollaris
C0325782	american painted snipe
C1091745	pionus chalcopterus
C1091745	bronze - winged pionus
C1091745	bronze - winged parrot
C1493567	tucuman parrot
C1493567	tucuman amazon
C1493567	amazona tucumana
C1002192	alcidae
C1002192	family alcidae
C0324655	broad breasted white turkey
C0326362	atrichornithidae
C0326362	family atrichornithidae
C1003250	fulmar
C1003250	genus fulmarus
C1003250	fulmars
C1003250	fulmarus stephens , 1826
C1003250	fulmarus
C0325679	white - necked long - tailed pheasant
C0325679	syrmaticus ellioti
C0325679	elliot 's pheasant
C0325512	aythya fuligula
C0325512	tufted duck
C0325780	family rostratulidae
C0325780	rostratulidae
C1462856	burhinus vermiculatus
C1462856	water dikkop
C1462856	water stone plover
C1462856	water thick - knee
C0325953	psittacus erithacus linnaeus , 1758
C0325953	congo african grey parrot
C0325953	psittacus erithacus
C0325953	grey parrot
C0325953	african gray parrot
C1221129	minla
C1221129	genus minla
C0999353	genus pomatostomus
C0999353	pomatostomus
C0326140	colies
C0326140	order coliiformes
C0326140	coliiformes
C0326140	colie
C0326282	rufous - fronted thornbird
C0326282	phacellodomus rufifrons
C1218842	clangula hyemalis
C1218842	long - tailed duck
C1218842	oldsquaw
C1091159	microglossus aterrimus
C1091159	probosciger aterrimus
C1091159	great black cockatoo
C1091159	probosciger atterimus
C1091159	goliath cockatoo
C1091159	psittacus aterrimus
C1091159	palm cockatoo
C1296260	diepholz goose
C1296260	diepholz goose breed
C0325874	laughing gull
C0325874	larus atricilla
C2960030	subfamily cacatuinae
C2960030	cacatuinae
C0324602	phoenix chicken
C0325485	phoenicopterus andinus
C0325485	phoenicoparrus andinus
C0325485	andean flamingo
C1301026	musophaga
C1301026	genus musophaga
C0326224	white - headed barbet
C0326224	lybius leucocephalus
C1301020	larus
C1301020	seagull
C1301020	genus larus
C1301020	gull
C1688859	dabchick
C1688859	little grebe
C1688859	tachybaptus ruficollis
C0324614	sumatra chicken
C1012123	anseranatidae
C1012123	family anseranatidae
C1827929	crested wood partridge
C1827929	roulroul
C1827929	crested partridge
C1827929	rollulus rouloul
C0326683	wood - swallow , nos
C0326665	anthus spinoletta
C0326665	pipastes spinoletta
C0326665	water pipit
C1023269	emberizinae
C1023269	emberizidae
C1023269	family emberizidae
C0325382	hydrobates leucorhous
C0325382	leach 's storm - petrel
C0325382	oceanodroma leucorhoa
C0325382	leach 's storm petrel
C0325505	cairinini
C0325505	perching duck
C0326706	family callaeatidae
C0326706	family callaeidae
C0326706	callaeidae
C0326706	callaeatidae
C1015285	anser albifrons
C1015285	greater white - fronted goose
C1093545	anodorhynchus
C1093545	genus anodorhynchus
C0999246	subfamily accipitrinae
C0999246	accipitrinae
C1052911	melanoptila
C1052911	genus melanoptila
C0326438	orange - crested bowerbird
C0326438	streaked bowerbird
C0326438	amblyornis subalaris
C0326438	striped bowerbird
C1019352	ninox
C1019352	genus ninox
C2733211	lyrurus
C2733211	genus lyrurus
C1669160	gypopsitta caica
C1669160	pionopsitta caica
C1669160	caica caica
C1669160	pyrilia caica
C1669160	caica parrot
C0326506	creeper
C1019190	reddish egret
C1019190	egretta rufescens
C1020010	aechmophorus occidentalis
C1020010	western grebe
C1055133	fruit - doves
C1055133	fruit - dove
C1055133	genus ptilinopus
C1055133	ptilinopus
C0326792	audubon 's warbler
C0326792	dendroica coronata
C0326792	yellow - rumped warbler
C0326792	motacilla coronata
C0326792	myrtle warbler
C0326792	setophaga coronata
C0326792	dendroica coronata auduboni
C0326066	family strigidae
C0326066	strigidae
C0326066	owl
C0326066	typical owl
C0326246	imperial woodpecker
C0326246	campephilus imperialis
C1002193	aethia
C1002193	genus aethia
C1002193	least auklets
C1827881	ara manilata
C1827881	red - bellied macaw
C1827881	orthopsittaca manilata
C1827933	genus corydon
C1827933	corydon
C0325409	red - footed booby
C0325409	sula sula
C1065346	eremophila
C1065346	horned larks
C1065346	eremophila boie 1828
C1065346	eremophila aves
C1065346	genus eremophila
C0324596	malay chicken
C0326930	black - headed grosbeak
C0326930	pheucticus melanocephalus
C1035058	rupicola rupicola
C1035058	guianan cock - of - the - rock
C0326051	pheasant cuckoo
C0326051	dromococcyx phasianellus
C0325619	lyrurus tetrix
C0325619	tetrao tetrix
C0325619	black grouse
C1204309	blue - winged macaw
C1204309	ara maracana
C1204309	propyrrhura maracana
C1204309	primolius maracana
C1066516	genus campephaga
C1066516	campephaga
C1466860	polysticta
C1466860	steller 's eiders
C1466860	genus polysticta
C0324569	cochin , standard chicken
C0324569	cochin chicken , standard
C0324569	standard cochin chicken
C0324569	standard cochin chicken breed
C0324569	cochin chicken breed , standard
C0324569	cochin chicken
C1624411	genus aglaiocercus
C1624411	aglaiocercus zimmer 1930
C1624411	sylphs
C1624411	agliocercus
C1624411	aglaiocercus
C1022242	agapornis nigrigenis
C1022242	black - cheeked lovebird
C1017968	greater rails
C1017968	rallus
C1017968	genus rallus
C1232279	parabuteo unicinctus
C1232279	falco unicinctus
C1232279	parabuteo unicintus
C1232279	harris ' hawk
C1232279	harris 's hawk
C1085664	bluewinged teal
C1085664	anas discors
C1085664	querquedula discors
C1085664	spatula discors
C1085664	blue - winged teal
C0326317	jamaican becard
C0326317	pachyramphus niger
C0324633	manchurian golden japanese quail
C0326786	parula warbler
C0326759	silvereye
C0326759	zosterops lateralis
C0326759	gray - breasted silver - eye
C1690295	barnardius
C1690295	genus barnardius
C0325522	alopochen aegyptiaca
C0325522	egyptian goose
C0325522	alopochen aegyptiacus
C0325566	monkey - eating eagle
C0325566	pithecophaga jefferyi
C0325566	philippine eagle
C1462288	greater hoopoe - lark
C1462288	alaemon alaudipes
C1462288	greater desert lark
C0326405	green jay
C0326405	cyanocorax yncas
C0326405	inca jay
C0325438	ardea goliath
C0325438	goliath heron
C0326005	black lory
C0326005	chalcopsitta atra
C1082072	genus phaethon
C1082072	tropicbird
C1082072	phaethon
C1082072	tropicbirds
C0326230	indicator indicator
C0326230	greater honeyguide
C1088809	cochlearius
C1088809	genus cochlearius
C1189282	genus ketupa
C1189282	ketupa
C1275603	mannikins
C1275603	genus lonchura
C1275603	mannikin
C1275603	lonchura
C2287417	dromas
C2287417	genus dromas
C0326471	magnificient riflebird
C0326076	scotopelia peli
C0326076	pel 's fishing - owl
C0326076	pel 's fishing owl
C0326547	pycnonotidae
C0326547	bulbul
C0326547	bulbuls
C0326547	family pycnonotidae
C0326929	pheucticus ludovicianus
C0326929	rose - breasted grosbeak
C0326442	spotted bowerbird
C0326442	chlamydera maculata
C0324588	java chicken
C0326024	great black cockatoo
C1199071	sialia
C1199071	bluebirds
C1199071	bluebird
C1199071	genus sialia
C0325354	gaviidae
C0325354	family gaviidae
C0326117	apus apus
C0326117	common swift
C0326117	eurasian swift
C0326117	mauersegler
C0326117	swift
C0326117	hirundo apus
C0326381	dicruridae
C0326381	family dicruridae
C0999218	genus nycticorax
C0999218	night - herons
C0999218	night herons
C0999218	night - heron
C0999218	nycticorax
C0999218	night heron
C1032993	pygmy owls
C1032993	glaucidium
C1032993	pygmy - owls
C1032993	glaucidium < aves >
C1032993	genus glaucidium
C0325954	poicephalus senegalus
C0325954	senegal parrot
C0325954	poicephalus senegalensis
C0999314	chrysolophus
C0999314	genus chrysolophus
C1019333	northern saw - whet owl
C1019333	aegolius acadicus
C1019333	saw - whet owl
C1052766	northern pygmy owl
C1052766	glaucidium gnoma
C1052766	northern pygmy - owl
C1670828	genus pseudeos
C1670828	pseudeos
C0326545	short - billed minivet
C0326545	pericrocotus brevirostris
C1672720	patagona
C1672720	genus patagona
C0326391	crows
C0326391	crow
C0326391	crowing
C1210802	ptilinopus superbus
C1210802	superb fruit pigeon
C1210802	superb fruit dove
C1494240	buphagus erythrorhynchus
C1494240	red - billed tickbird
C1494240	red - billed oxpecker
C1275608	chestnut - mandibled toucan
C1275608	swainson 's toucan
C1275608	ramphastos swainsonil
C1621793	sturnidae
C1621793	family sturnidae
C1621793	starling
C1621793	starlings
C1035071	rupicola < birds >
C1035071	rupicola
C1035071	genus rupicola
C0325994	red - crowned parakeet
C0325994	red - fronted parakeet
C0325994	cyanoramphus novaezelandiae
C0325994	red - fronted kakariki
C1000873	common murre
C1000873	atlantic murre
C1000873	guillemot
C1000873	uria aalge
C1055113	genus macropygia
C1055113	macropygia
C1194608	snow buntings
C1194608	genus plectrophenax
C1194608	plectrophenax
C0326272	lesser green broadbill
C0326272	calyptomena viridis
C0326272	green broadbill
C2919241	subfamily gruinae
C2919241	gruinae
C0324647	gray turkey
C0326367	larks
C0326367	lark
C1211037	genus euplectes
C1211037	euplectes
C0324623	muscovy duck
C0324623	musky duck
C0324623	cairina moschata
C0324623	muscovy
C0325872	larus marinus
C0325872	great black - backed gull
C1642795	common pochard
C1642795	aythya ferina
C1642795	pochard
C0325465	american wood stork
C0325465	mycteria americana
C0325465	wood stork
C0326242	aulacorhynchus sulcatus erythrognathus
C0326242	red - billed green toucanet
C0326242	aulacorhynchus sulcatus subspecies erythrognathus
C0325708	indian button quail
C1201171	wood - swallows
C1201171	artamus
C1201171	genus artamus
C1459931	pooecetes
C1459931	vesper sparrows
C1459931	genus pooecetes
C2287418	crab - plover
C2287418	dromas ardeola
C0326796	blue - winged warbler
C0326796	vermivora cyanoptera
C0326796	vermivora pinus
C1301019	genus buteo
C1301019	hawk
C1301019	buteonine hawks
C1301019	buteonine hawk
C1301019	buteo
C1275477	megapodiidae
C1275477	megapodes
C1275477	family megapodiidae
C0999398	podilymbus podiceps
C0999398	pied - billed grebe
C1301021	genus psittacula
C1301021	psittacula
C1301021	ringneck parakeet
C0326507	brown creeper
C0326507	treecreeper
C1297036	rosecomb bantam chicken
C1297036	rosecomb bantam chicken breed
C1666008	caique
C1666008	pionites
C1666008	genus pionites
C1300973	genus parabuteo
C1300973	parabuteo
C0324618	welsummer chicken
C0600543	casuariiformes
C1637018	genus lophornis
C1637018	lophornis
C0326619	common fan - tailed warbler
C1061035	larus delawarensis
C1061035	ring - bill gull
C1061035	ring - billed gull
C0325598	great curassow
C0325598	crax rubra rubra
C0325598	globose curassow
C1627575	falco biarmicus
C1627575	lanner falcon
C2960401	sterninae
C2960401	subfamily sterninae
C0325568	polemaetus bellicosus
C0325568	martial eagle
C0326813	quelea
C0326813	red - billed masked weaver
C0326813	red - billed weaver
C0326813	quelea quelea
C0325486	anseriforme
C0325486	anseriformes
C0325486	order anseriformes
C0325886	larosterna inca
C0325886	inca tern
C1020131	merops nubicus
C1020131	carmine bee - eater
C1020131	northern carmine bee - eater
C1206735	struthidea
C1206735	genus struthidea
C0326691	true shrike
C1006150	turtle doves
C1006150	turtle - doves
C1006150	genus streptopelia
C1006150	streptopelia
C0326654	dunnock
C0326654	prunella modularis
C0326322	corapipo gutturalis
C0326322	white - throated manakin
C1297029	tomaru chicken
C1297029	tomaru chicken breed
C1828218	chen rossi
C1828218	ross ' goose
C1828218	chen rossii
C1828218	anser rossi
C1828218	anser rossii
C1828218	ross 's goose
C0600536	prey bird
C0600536	raptor
C0600536	prey birds
C0600536	birds of prey
C0600536	birds prey
C0600536	raptors
C0600536	bird of prey
C1948000	genus monias
C1948000	monia
C1948000	monias
C0326640	monarcha takatsukasae
C0326640	old world flycatcher
C0326640	tinian monarch
C2313815	striated yuhina
C2313815	collared siva
C2313815	staphida castaniceps
C2313815	yuhina castaniceps
C0326056	tauraco leucotis
C0326056	menelikornis leucotis
C0326056	white - cheeked turaco
C0326056	white - cheeked touraco
C1671913	ensifera ensifera boissoneau 1839
C1671913	ensifera ensifera
C1671913	sword - billed hummingbird
C0324571	hisex brown leghorn chicken
C0324571	hyline brown leghorn chicken
C0324571	bovans brown leghorn chicken
C0324571	dekalb amber brown leghorn chicken
C0324571	commercial brown egg layer type chicken
C0324571	lohmann brown leghorn chicken
C0324571	isa brown leghorn
C0324577	dominique chicken
C1474706	prionops plumatus
C1474706	prionops plumata
C1474706	plumed wood shrike
C1474706	plumed helmet - shrike
C1296417	swedish spotted hen chicken breed
C1296417	swedish spotted hen chicken
C1300945	bucephala
C1300945	genus bucephala
C1300945	goldeneye
C1081181	coot
C1081181	fulica
C1081181	coots
C1081181	gallicrex
C1081181	genus fulica
C0325881	tern
C0325881	terns
C1093034	genus gymnorhina
C1093034	gymnorhina
C0325576	osprey
C0325576	fish hawk
C0325576	pandion haliaetus
C1201265	genus irena
C1201265	irena
C0325589	galliforme
C0325589	galliformes
C0325589	order galliformes
C0034374	quails
C0034374	quail
C1275612	lorius roratus
C1275612	electus roratus
C1275612	eclectus parrot
C1275612	eclectus roratus
C0326035	genus surniculus
C0326035	drongo cuckoo
C0326035	drongo - cuckoo
C0326035	surniculus
C1012210	genus motacilla
C1012210	motacilla linnaeus 1758
C1012210	motacilla
C1012210	wagtails
C1827291	subfamily tytoninae
C1827291	tytoninae
C1218926	common scoter
C1218926	black scoter
C1218926	oidemia nigra
C1218926	melanitta nigra
C1050018	chen canagica
C1050018	anser canagicus
C1050018	anser canagica
C1050018	emperor goose
C0325767	otis tarda
C0325767	great bustard
C0325767	otis tarda linnaeus , 1758
C0325680	bar - tailed pheasant
C0325680	mrs. hume 's pheasant
C0325680	syrmaticus humiae
C0325680	hume 's bar - tailed pheasant
C0326214	galbula ruficauda
C0326214	rufous - tailed jacamar
C0326300	oxyruncidae
C0326300	cotingidae
C0326300	family cotingidae
C0326300	family oxyruncidae
C1491964	genus creatophora
C1491964	creatophora
C1899131	oriental magpie - robin
C1899131	oriental magpie robin
C1899131	copsychus saularis
C0325955	psittacus erithacus timneh
C0325955	timneh gray parrot
C1667240	pionites melanocephala
C1667240	black - headed caique
C1667240	pionites melanocephalus
C1667240	black - headed parrot
C0324644	dark brown turkey
C0600539	ratite
C0600539	ratites
C0325656	francolinus pictus
C0325656	painted francolin
C1275614	great crested - tern
C1275614	thalasseus bergii
C1275614	swift tern
C1275614	sterna bergii
C0326114	uropsalis lyra
C0326114	lyre - tailed nightjar
C1055117	oena
C1055117	genus oena
C1006947	family haematopodidae
C1006947	haematopodidae
C1216686	catamblyrhynchus
C1216686	genus catamblyrhynchus
C1479699	common myna
C1479699	sturnus tristis
C1479699	acridotheres tristis
C1479699	common mynah
C1211035	waxbills
C1211035	estrilda
C1211035	genus estrilda
C1211035	waxbill
C0326934	eurasian siskin
C0326934	carduelis pinus
C0326934	european siskin
C0326934	spinus spinus
C0326934	carduelis spinus
C0326934	pine siskin
C0326934	spinus pinus
C0326934	zeisig
C1004594	hamerkop
C1004594	hammerhead
C1004594	scopus umbretta
C1004594	hammerheads
C0326482	sultan tit
C0326482	melanochlora sultanea
C2314858	porphyrio mantelli hochstetteri
C2314858	moho
C2314858	takahe < porphyrio hochstetteri >
